,Open,High,Low,Close
2021-05-18,166.33987470134824,167.8984091701826,163.96866719455286,164.65446031910938
2021-05-19,164.65446031910938,166.69288183399414,163.30070446361952,165.7748171819039
2021-05-20,165.7748171819039,169.56387851218554,164.36515433763742,169.04739761593413
2021-05-21,169.04739761593413,169.71848453956446,168.4981533239744,168.85611825567136
2021-05-24,168.85611825567136,170.5124345302638,167.7461366824604,169.7532934891895
2021-05-25,169.7532934891895,172.3051857056071,168.9515795720727,171.27650869997714
2021-05-26,171.27650869997714,172.15974641981973,168.95322863132498,170.45348647757947
2021-05-27,170.45348647757947,172.5480521693507,170.0857489681728,170.97611152388598
2021-05-28,170.97611152388598,171.89398484191233,169.81721287060026,171.04395882682653
2021-05-31,171.04395882682653,172.99487598208802,170.0044355370714,171.29535538461946
2021-06-01,171.29535538461946,172.75380679182229,169.1745453897673,169.67559994347926
2021-06-02,169.67559994347926,170.12240496499624,169.44382154068091,169.76841995932273
2021-06-03,169.76841995932273,172.46778671287132,168.66214143413376,170.87760787112464
2021-06-04,170.87760787112464,174.27444564442723,169.61551020287118,174.07188446274657
2021-06-07,174.07188446274657,177.67097442483436,173.522465997578,176.23037969970616
2021-06-08,176.23037969970616,181.80901473855377,175.09398875321014,181.11963123302198
2021-06-09,181.11963123302198,182.70981508453272,178.71083407880104,179.4197770723817
2021-06-10,179.4197770723817,183.02076077665646,178.14014287233115,181.4457091593855
2021-06-11,181.4457091593855,183.37466780737228,181.08424159110018,181.9086200335187
2021-06-14,181.9086200335187,188.51936855725359,180.28924220689188,187.04168233820104
2021-06-15,187.04168233820104,187.61155932570355,184.6584222389525,185.19067801933977
2021-06-16,185.19067801933977,185.34053298827078,182.6113165721433,183.28541464480767
2021-06-17,183.28541464480767,184.02401853639378,181.8441406514581,181.94983886466164
2021-06-18,181.94983886466164,182.26556644007027,176.9902804616868,177.18786657166575
2021-06-21,177.18786657166575,178.41923557980857,175.15175975022677,176.05998614466773
2021-06-22,176.05998614466773,176.6693292752569,173.95891950995025,174.42566982874567
2021-06-23,174.42566982874567,176.50344373096596,172.96837784870814,174.79809567861648
2021-06-24,174.79809567861648,176.71966272151408,174.77241191505695,175.59415322985973
2021-06-25,175.59415322985973,181.31614714568911,174.92848624514946,179.83702258867848
2021-06-28,179.83702258867848,182.28797013414444,179.23035040153343,182.04671332307575
2021-06-29,182.04671332307575,183.615982356422,180.73643650306352,180.77137532729145
2021-06-30,180.77137532729145,182.439456191514,178.55698418826162,178.77932917770377
2021-07-01,178.77932917770377,180.8099966761723,178.03982157829154,179.93360858957575
2021-07-02,179.93360858957575,181.02446137765142,176.1351909016659,177.0075986672778
2021-07-05,177.0075986672778,182.56823040189673,176.29197509400393,181.18252866514186
2021-07-06,181.18252866514186,184.2603074861261,180.22056235375882,183.9387115678204
2021-07-07,183.9387115678204,184.86312513364422,181.80970334259518,182.89818839455987
2021-07-08,182.89818839455987,183.62733585015434,179.0177631224663,179.03553028824737
2021-07-09,179.03553028824737,182.42556611547337,178.2046350584777,182.1589328134342
2021-07-12,182.1589328134342,182.8284295948025,180.18658237753365,181.93956874122955
2021-07-13,181.93956874122955,184.96917651941845,180.99524364913407,184.84316466532488
2021-07-14,184.84316466532488,184.89087621099077,179.98246362063418,181.21023958679837
2021-07-15,181.21023958679837,181.4551747432164,179.32881391435512,179.88982526342156
2021-07-16,179.88982526342156,181.67762195277584,178.49749352570862,179.94454881069905
2021-07-19,179.94454881069905,181.08363342383626,178.55371873747612,180.09396389984252
2021-07-20,180.09396389984252,181.83335131408649,178.1845737569144,179.11831042980987
2021-07-21,179.11831042980987,181.3533719860615,177.37009095999076,180.5724001864055
2021-07-22,180.5724001864055,181.135454062086,177.9785179980242,178.2022513072523
2021-07-23,178.2022513072523,179.10420750164207,177.89508028075167,177.9252344532408
2021-07-26,177.9252344532408,179.0209065160576,176.55492864931108,178.23753173057094
2021-07-27,178.23753173057094,179.62882040377607,176.79887762354514,179.43921652219615
2021-07-28,179.43921652219615,182.25885220480555,179.22351761205914,181.09832647330106
2021-07-29,181.09832647330106,181.48956800636927,178.11861403865396,178.592926191497
2021-07-30,178.592926191497,179.6994664504791,175.18518160818823,175.2159361459768
2021-08-02,175.2159361459768,179.25966699507157,174.70201271780087,178.10164813332955
2021-08-03,178.10164813332955,179.1634283070546,176.72466971347149,178.89146881432995
2021-08-04,178.89146881432995,179.00121806338032,176.33653286338279,177.25464194218156
2021-08-05,177.25464194218156,182.2073676378406,176.6376263448946,180.7957836101809
2021-08-06,180.7957836101809,181.93528579636694,180.12369463896806,181.10257538727907
2021-08-09,181.10257538727907,183.96414926139607,181.10012393624726,183.85721092920915
2021-08-10,183.85721092920915,185.88862014936896,183.30600604087667,184.05749413598335
2021-08-11,184.05749413598335,189.05290459120582,182.86763837550154,188.94373184297947
2021-08-12,188.94373184297947,194.55771935914333,187.1030525054259,193.21480837357547
2021-08-13,193.21480837357547,195.1154217240344,191.02366497729022,192.6555748831258
2021-08-16,192.6555748831258,195.5413160573221,192.6101178683445,195.07473610021864
2021-08-17,195.07473610021864,196.99400523948074,193.32187137194867,196.71418055951665
2021-08-18,196.71418055951665,200.42621228376726,195.17351821864114,200.18322000343224
2021-08-19,200.18322000343224,200.79032595930323,196.2677659314322,197.81143917242593
2021-08-20,197.81143917242593,199.7777959506793,196.9054711701923,199.57613262888074
2021-08-23,199.57613262888074,203.7037108069109,198.78180905754388,202.30344457067702
2021-08-24,202.30344457067702,202.42946302397914,197.31769150778652,197.91721387869353
2021-08-25,197.91721387869353,198.92544796160917,194.90691903025737,195.03504702931485
2021-08-26,195.03504702931485,196.9789552069667,189.69935812829993,190.13330957853913
2021-08-27,190.13330957853913,191.68093819093627,189.06677539582842,189.5341735573464
2021-08-30,189.5341735573464,192.47782811676677,188.61668208389057,191.3009077467961
2021-08-31,191.3009077467961,195.59994819189836,189.87103981207397,195.00274522401654
2021-09-01,195.00274522401654,196.44938489497432,194.07880305149934,195.23134466447647
2021-09-02,195.23134466447647,200.37658785708643,195.118414168007,199.3260568889018
2021-09-03,199.3260568889018,200.17535209706926,194.06018654388305,195.9368497067519
2021-09-06,195.9368497067519,196.19295950117646,190.0140363069384,191.8223926519364
2021-09-07,191.8223926519364,193.5230980709636,190.22836695798117,191.73384102841305
2021-09-08,191.73384102841305,193.57650173419614,189.83312996555762,192.70972298343057
2021-09-09,192.70972298343057,193.08477948682375,191.62714108848803,192.67622911552783
2021-09-10,192.67622911552783,193.38481396501794,185.95926692218964,187.76702844426194
2021-09-13,187.76702844426194,188.54462757448908,187.4591464169552,187.60098221575686
2021-09-14,187.60098221575686,189.1534514360479,183.9119456160591,184.5869445360313
2021-09-15,184.5869445360313,187.5611898566628,184.17092013986104,186.19523483797136
2021-09-16,186.19523483797136,188.54113015869808,185.8306029670771,187.1017472609313
2021-09-17,187.1017472609313,187.12238694942226,184.68289497739002,184.943300598412
2021-09-20,184.943300598412,185.7129495382179,182.64962285070823,183.79357915972074
2021-09-21,183.79357915972074,184.67825880408728,179.98304158046227,181.40036225718242
2021-09-22,181.40036225718242,181.43517711686485,180.2518748201151,181.3003317366922
2021-09-23,181.3003317366922,184.0157713267413,181.03388785667954,183.5389129876124
2021-09-24,183.5389129876124,184.9343406645262,179.84610383847001,181.31680756350212
2021-09-27,181.31680756350212,182.76560075993936,180.16371479092302,182.51535449448173
2021-09-28,182.51535449448173,183.49237767854729,180.63936238696738,181.34327479007007
2021-09-29,181.34327479007007,181.73352891219568,178.37293325552452,179.58356044226818
2021-09-30,179.58356044226818,179.60532736092688,178.9180399588936,179.38426860497626
2021-10-01,179.38426860497626,179.81694607555573,176.49060245480845,177.1019445685508
2021-10-04,177.1019445685508,178.83023596503065,174.29880347514927,175.91277831242596
2021-10-05,175.91277831242596,177.32278451514452,172.8156248549586,173.31912472146473
2021-10-06,173.31912472146473,179.4103914857337,172.5045451687998,177.70517413894638
2021-10-07,177.70517413894638,178.6940106120297,176.1233472806544,177.8264769530425
2021-10-08,177.8264769530425,178.0216169690929,175.0599055802464,176.3076726215489
2021-10-11,176.3076726215489,177.79465023411183,176.1980035612024,176.82571693919772
2021-10-12,176.82571693919772,177.62917291864258,176.3575336848301,176.6176969291421
2021-10-13,176.6176969291421,178.10898096253493,176.15481045000845,176.16862487263947
2021-10-14,176.16862487263947,177.753515395771,175.0571386307709,177.57934099518323
2021-10-15,177.57934099518323,180.20044721466996,176.78436547652885,179.32490923883898
2021-10-18,179.32490923883898,179.59398387061557,177.93353009123157,178.17277131426223
2021-10-19,178.17277131426223,178.7512554109925,175.23214785219432,176.92699187674094
2021-10-20,176.92699187674094,178.23157557315344,175.4228364463712,176.35692806471778
2021-10-21,176.35692806471778,177.19641901470368,170.94206417088668,171.35656420872985
2021-10-22,171.35656420872985,172.00067345941875,167.3146933795351,168.1564907774957
2021-10-25,168.1564907774957,171.79314942720154,167.01366507535798,171.11812899996383
2021-10-26,171.11812899996383,175.5459472977388,170.98766987660326,174.74309579111394
2021-10-27,174.74309579111394,176.1148580022872,173.75853215062332,174.23716829917257
2021-10-28,174.23716829917257,177.11526383344466,172.83113447870477,175.54921615457508
2021-10-29,175.54921615457508,177.9650029511136,174.74227807764527,176.28093008036416
2021-11-01,176.28093008036416,184.73927337202093,175.31741881078295,183.2969038288903
2021-11-02,183.2969038288903,186.53143590792286,182.50356549756435,185.94495270479655
2021-11-03,185.94495270479655,187.22450445857447,185.6082121674619,185.689729852361
2021-11-04,185.689729852361,186.50231391124495,183.2071914449382,183.51136112194277
2021-11-05,183.51136112194277,183.9787106468372,179.07594358864674,179.87737218038507
2021-11-08,179.87737218038507,181.89878547996358,179.50109486222598,180.38200446997675
2021-11-09,180.38200446997675,180.4513186884796,178.6245122168865,178.71383165402767
2021-11-10,178.71383165402767,180.3254050625726,174.10053473130972,175.58183025236988
2021-11-11,175.58183025236988,176.3921008309602,172.48958651610198,174.19881224776972
2021-11-12,174.19881224776972,175.308809651995,170.5188874524218,171.88215854459
2021-11-15,171.88215854459,176.7745330620902,170.41465459183578,175.61659813424768
2021-11-16,175.61659813424768,179.21035157164167,175.191646129722,177.62043950649806
2021-11-17,177.62043950649806,178.77590169599932,175.91416965057354,177.64489053603725
2021-11-18,177.64489053603725,182.1427583857311,177.29506208392363,181.0313461527561
2021-11-19,181.0313461527561,181.3718497074417,179.30895995935944,181.25104218928502
2021-11-22,181.25104218928502,182.19066213185354,177.55349985443743,179.33758474885155
2021-11-23,179.33758474885155,183.13035038569726,178.06119825891983,182.85575772139063
2021-11-24,182.85575772139063,185.50329350991348,181.06167991628678,184.14534356295206
2021-11-25,184.14534356295206,185.08857637883733,180.76244308444913,181.7978541824174
2021-11-26,181.7978541824174,183.0344936885709,180.93478093894873,181.40560427907602
2021-11-29,181.40560427907602,181.48120125623439,178.67387896732936,179.45810349610088
2021-11-30,179.45810349610088,179.6102696400128,175.35367510712956,176.40072087597594
2021-12-01,176.40072087597594,179.7923844515048,176.27180447373286,178.51364942975522
2021-12-02,178.51364942975522,183.03550182701596,177.4026817561067,182.90365694039318
2021-12-03,182.90365694039318,183.03398810129192,177.98817551203754,179.75186093267675
2021-12-06,179.75186093267675,181.0963604531936,179.41013889441513,181.07443510006277
2021-12-07,181.07443510006277,182.80641460375776,178.2151327164616,179.63894219928525
2021-12-08,179.63894219928525,180.9637944148487,176.96100523814624,178.58235226022003
2021-12-09,178.58235226022003,179.21319693491537,175.6235280155154,177.29667960496482
2021-12-10,177.29667960496482,177.8224273444351,173.7347261999431,175.41898634472594
2021-12-13,175.41898634472594,176.18201948621808,174.50424713228387,175.5680523367944
2021-12-14,175.5680523367944,176.92809645384742,172.0826163466578,173.7809917213365
2021-12-15,173.7809917213365,175.5692058718156,172.46493053297135,174.41567187692064
2021-12-16,174.41567187692064,174.73868197090297,174.06494923202635,174.34681823710372
2021-12-17,174.34681823710372,174.65037232351247,173.03497599640332,173.8641342376925
2021-12-20,173.8641342376925,174.03520898219423,170.6933699001489,171.92838508956083
2021-12-21,171.92838508956083,173.0636328922458,170.30194638918962,170.72421620473006
2021-12-22,170.72421620473006,173.71556458098925,169.6305309537277,172.39780290531016
2021-12-23,172.39780290531016,173.99048791691956,171.24859832527753,173.53055138841188
2021-12-24,173.53055138841188,173.5668972947769,171.16832121440032,171.44726547609673
2021-12-27,171.44726547609673,171.843928645804,170.47844216028943,171.7028375610757
2021-12-28,171.7028375610757,175.055320296516,170.37793225954056,173.37727098118413
2021-12-29,173.37727098118413,173.88950507363091,168.96204431376194,169.8092151260081
2021-12-30,169.8092151260081,172.3318761484465,169.7886629184048,171.01637857783132
2021-12-31,171.01637857783132,172.0846555915809,169.6196817829798,169.63501419128514
2022-01-03,169.63501419128514,171.55231046923586,169.02936741297455,170.899577239758
2022-01-04,170.899577239758,171.25109590128625,167.73627443948217,169.3043613922939
2022-01-05,169.3043613922939,169.50987389237565,165.15879117237043,165.53733662280104
2022-01-06,165.53733662280104,166.55541270997742,161.1871178762182,162.21615828184082
2022-01-07,162.21615828184082,163.61075372339215,161.85591533593117,162.35311167642993
2022-01-10,162.35311167642993,163.97309450795635,161.8308704388884,162.92401981433167
2022-01-11,162.92401981433167,163.78800936698235,159.75032831609946,161.11666545249906
2022-01-12,161.11666545249906,162.52498778723668,159.94234820094474,162.45683515733984
2022-01-13,162.45683515733984,164.0302113742737,158.97751842178585,159.12932664940277
2022-01-14,159.12932664940277,160.40031516443594,158.3529779547717,159.0347631986754
2022-01-17,159.0347631986754,159.5004520313363,156.61832582378233,156.6640243494022
2022-01-18,156.6640243494022,158.1992853048059,154.6723132244035,155.41971130193335
2022-01-19,155.41971130193335,156.48580606348202,154.39015827338173,155.54958176806375
2022-01-20,155.54958176806375,156.45553777702756,153.72675548822806,153.90914185928872
2022-01-21,153.90914185928872,155.0604948702282,152.75915961367804,153.2017363561583
2022-01-24,153.2017363561583,156.453166673515,152.59224373802826,155.19335391332282
2022-01-25,155.19335391332282,156.21216508176408,152.68910748245585,154.10616144787562
2022-01-26,154.10616144787562,155.97390052080488,152.57549427021877,155.77436019147044
2022-01-27,155.77436019147044,156.30129423466903,153.540513530069,153.60950155259698
2022-01-28,153.60950155259698,156.1105971892314,152.44052107453993,154.675083047804
2022-01-31,154.675083047804,157.90134958646064,154.1001185393875,157.54747336521683
2022-02-01,157.54747336521683,158.13381310797135,152.1539487993274,152.7534421879413
2022-02-02,152.7534421879413,153.41345449953693,150.12256372231258,151.26349125430565
2022-02-03,151.26349125430565,153.07319967158972,149.87424736844014,152.40353095211557
2022-02-04,152.40353095211557,153.3376725184404,150.60446874892912,152.0503590915747
2022-02-07,152.0503590915747,154.24040180287903,151.17284212710484,152.7993876972841
2022-02-08,152.7993876972841,153.16716468719616,151.13551173279498,151.6771830472878
2022-02-09,151.6771830472878,152.0634346333605,150.48265077874254,151.87889967993868
2022-02-10,151.87889967993868,152.17881568713054,151.23683743515713,151.61739920442656
2022-02-11,151.61739920442656,155.26621373063344,150.76216483232156,153.90122544047466
2022-02-14,153.90122544047466,155.4294364680109,153.34936879402227,154.43209728553074
2022-02-15,154.43209728553074,155.57080684595542,153.41804814697517,155.12728739931822
2022-02-16,155.12728739931822,156.393043752358,153.99005752639633,154.36114002895596
2022-02-17,154.36114002895596,155.69076057520994,153.1582942068337,153.45229798484064
2022-02-18,153.45229798484064,154.75129369033203,151.2529078007142,152.65464239480795
2022-02-21,152.65464239480795,154.8618078170136,152.49923434665658,153.45169943458833
2022-02-22,153.45169943458833,153.8387675667155,151.9038299763043,152.67630782900287
2022-02-23,152.67630782900287,154.42847095813403,152.33911795423734,153.27120906499695
2022-02-24,153.27120906499695,158.0939490534401,153.21154063951914,157.36920172296084
2022-02-25,157.36920172296084,160.48373823970937,157.3125191961456,159.14375016629418
2022-02-28,159.14375016629418,160.303097549541,158.25136918812228,158.5291467683941
2022-03-01,158.5291467683941,162.2348410925012,157.15506312095437,160.9848781171102
2022-03-02,160.9848781171102,162.04119945175208,159.74494985361284,160.19747366510495
2022-03-03,160.19747366510495,160.4817100713505,154.68910921868783,156.173474327439
2022-03-04,156.173474327439,157.02466180270014,153.3421352300192,154.2392249468438
2022-03-07,154.2392249468438,155.7579719213725,150.02432341107237,150.68222337980768
2022-03-08,150.68222337980768,152.09470056010255,149.1816664378791,150.05210192734648
2022-03-09,150.05210192734648,150.1874783221784,149.27678513968982,150.1226647595237
2022-03-10,150.1226647595237,153.61642314334486,148.9835696278207,153.36365711447573
2022-03-11,153.36365711447573,154.23622549288692,152.93041081649525,154.03331929067397
2022-03-14,154.03331929067397,155.15157024340775,153.102843486379,153.64528878009253
2022-03-15,153.64528878009253,156.56618771731937,152.27155500699897,155.29619819069032
2022-03-16,155.29619819069032,155.62777322527577,149.6359014230461,151.06567231783268
2022-03-17,151.06567231783268,152.31747492841333,149.7173232306521,151.5508508681056
2022-03-18,151.5508508681056,154.3531547610379,150.9151738643141,153.0663215608108
2022-03-21,153.0663215608108,154.18799392972528,149.10439502570375,150.2771057176414
2022-03-22,150.2771057176414,153.3214544582974,149.5612821641376,152.4945721517351
2022-03-23,152.4945721517351,154.08707608522556,151.73585088292052,153.18276516887025
2022-03-24,153.18276516887025,153.9614859116642,152.10769850589955,152.41967125524954
2022-03-25,152.41967125524954,154.13351006602159,151.51867239033277,153.67624876776824
2022-03-28,153.67624876776824,159.06748757401115,153.3902021024907,158.17377098103387
2022-03-29,158.17377098103387,159.6667567554888,157.6493225932774,158.57436128775763
2022-03-30,158.57436128775763,160.49845806566205,157.2185026067214,159.1089233766345
2022-03-31,159.1089233766345,160.12131969948948,157.90077148842306,158.22842427839913
2022-04-01,158.22842427839913,159.43273489330605,156.46916138436575,156.5805814410338
2022-04-04,156.5805814410338,158.51822241657482,156.4725289512822,158.2648852272326
2022-04-05,158.2648852272326,158.99536863438078,155.13104206093763,156.60435155883744
2022-04-06,156.60435155883744,156.79757274019013,155.8104920940481,156.7829423520561
2022-04-07,156.7829423520561,157.16969273401375,155.24118944857085,155.8793784413832
2022-04-08,155.8793784413832,157.9997615403551,154.61538594939375,156.86023200857537
2022-04-11,156.86023200857537,159.12121137306468,155.54915351886712,157.55853019142634
2022-04-12,157.55853019142634,159.82798910625627,157.03513488222168,159.6696317998193
2022-04-13,159.6696317998193,160.31069629565224,157.5840590646076,158.6847249714623
2022-04-14,158.6847249714623,159.95431538771908,156.96396381609242,158.1837548406398
2022-04-15,158.1837548406398,158.50650606870872,155.25922896207416,156.2823323240839
2022-04-18,156.2823323240839,157.14983202923347,155.21133182626514,155.44698179459115
2022-04-19,155.44698179459115,157.37009572824752,154.0854479772145,156.22485615054424
2022-04-20,156.22485615054424,158.73125793289594,155.382656461017,157.7594824744476
2022-04-21,157.7594824744476,158.05610932270082,155.53375675078448,155.97434125704788
2022-04-22,155.97434125704788,158.29069119324913,155.31109439597213,157.73014260626047
2022-04-25,157.73014260626047,161.7432986799856,157.67088167179557,160.48542708717997
2022-04-26,160.48542708717997,162.2562685875621,160.28021950513545,161.36195783352616
2022-04-27,161.36195783352616,165.27087947452338,160.12665660876283,165.26223689820122
2022-04-28,165.26223689820122,166.51986725081227,163.6979036323972,163.69792267825005
2022-04-29,163.69792267825005,163.75572663275676,160.51788278989184,161.18934250994354
2022-05-02,161.18934250994354,162.39138589120256,156.83107027525432,157.65483282775278
2022-05-03,157.65483282775278,161.0181805515655,157.56869902423384,160.69280885205663
2022-05-04,160.69280885205663,163.61432493159063,159.1291422196504,162.0616551917559
2022-05-05,162.0616551917559,162.65794606344105,161.62047355194875,161.98676666464982
2022-05-06,161.98676666464982,163.1294400805191,161.49400499447574,162.59785628084904
2022-05-09,162.59785628084904,162.83994505894793,159.85932752662669,160.34668928234922
2022-05-10,160.34668928234922,165.9093135059137,159.97722379308914,165.40383242145137
2022-05-11,165.40383242145137,167.1655079070192,165.40139466323754,165.7127855103956
2022-05-12,165.7127855103956,167.63457452004965,164.50416793613732,165.9808503144808
2022-05-13,165.9808503144808,168.16247862304996,164.37607193268664,167.54539297280598
2022-05-16,167.54539297280598,169.36033977135918,167.16959957482368,168.60396446256928
2022-05-17,168.60396446256928,170.34164434788846,167.48604061093098,169.12047455060798
2022-05-18,169.12047455060798,170.61921305997797,166.2418674370414,167.48442825851916
2022-05-19,167.48442825851916,169.5217686202331,166.06344786314924,168.52235633415532
2022-05-20,168.52235633415532,173.28288058359678,167.81013165279185,172.60707951043918
2022-05-23,172.60707951043918,176.32419508162403,172.0841993212787,175.5996326448813
2022-05-24,175.5996326448813,180.44915495322522,175.0284155845252,179.20258922359375
2022-05-25,179.20258922359375,179.20835643530066,176.8253648527221,178.0945042833211
2022-05-26,178.0945042833211,179.19795884246253,174.49275897141825,175.92971677350576
2022-05-27,175.92971677350576,176.55513461992484,175.37387383172808,175.69295678160805
2022-05-30,175.69295678160805,177.25487574261606,175.04123955646017,175.85821449625527
2022-05-31,175.85821449625527,178.50759651330583,174.2720785704282,178.3417553739118
2022-06-01,178.3417553739118,179.39076562193674,173.2121389024018,174.62079352783033
2022-06-02,174.62079352783033,178.91727455879465,172.90102596980097,178.06085014211033
2022-06-03,178.06085014211033,179.20458043421695,176.40838182830325,177.74905095170791
2022-06-06,177.74905095170791,177.86432760040944,176.14242949601078,176.83774703094232
2022-06-07,176.83774703094232,177.863377293775,173.60724190846406,174.63872428690811
2022-06-08,174.63872428690811,175.61929380838822,169.9452254707354,171.07606263032693
2022-06-09,171.07606263032693,173.87006728683036,170.94184350886712,172.90068215899154
2022-06-10,172.90068215899154,174.14632474154038,171.959243202366,173.1016774673533
2022-06-13,173.1016774673533,174.27265481422094,169.14338441592366,170.3517246807465
2022-06-14,170.3517246807465,171.72303732519302,167.3541608238662,167.634649305041
2022-06-15,167.634649305041,168.08696232298027,165.66332471537822,166.96671988837195
2022-06-16,166.96671988837195,171.9625886365687,165.9920136251464,170.55542213223657
2022-06-17,170.55542213223657,171.40522421441887,168.419856569852,170.03900501983426
2022-06-20,170.03900501983426,170.17003415095968,166.81806929030066,166.8888673832961
2022-06-21,166.8888673832961,166.98658236595378,165.97104779333995,166.41258387454053
2022-06-22,166.41258387454053,166.96879849698146,164.8833981100561,165.88126328437482
2022-06-23,165.88126328437482,167.18326030548818,159.90226151626504,160.3778780104907
2022-06-24,160.3778780104907,161.51284167671298,159.16110505199157,160.30637251377604
2022-06-27,160.30637251377604,161.57057255674314,158.66521276469564,159.87870054747842
2022-06-28,159.87870054747842,162.16011888174503,159.71479935627522,161.32563131086485
2022-06-29,161.32563131086485,165.89415410299299,160.49665235246422,165.16709022686211
2022-06-30,165.16709022686211,167.81506160245817,164.32657050375306,167.56797838437976
2022-07-01,167.56797838437976,168.11792434680692,166.42418880702886,167.04103924332264
2022-07-04,167.04103924332264,167.76602970309676,163.23055785169234,164.76771684765248
2022-07-05,164.76771684765248,170.38859794688625,163.40425357762734,170.2377665542422
2022-07-06,170.2377665542422,170.78132785208285,169.0508528742726,170.40539318664855
2022-07-07,170.40539318664855,171.49571522468602,169.18814207438737,170.47588535819418
2022-07-08,170.47588535819418,171.73001356544708,169.6775966480122,170.46465950042173
2022-07-11,170.46465950042173,172.63778955974297,168.89468932601693,170.93130116833726
2022-07-12,170.93130116833726,172.526283926978,169.47592198218632,170.6613277609033
2022-07-13,170.6613277609033,171.75793806215955,168.23724829097645,169.47267197435156
2022-07-14,169.47267197435156,170.18657230590895,166.8984856886163,168.3491348703992
2022-07-15,168.3491348703992,169.4201339601268,167.85843426854876,168.31975088497603
2022-07-18,168.31975088497603,169.64215773135248,165.8615796033452,167.21109167227
2022-07-19,167.21109167227,167.40896290895637,165.43192887168993,165.75555100891359
2022-07-20,165.75555100891359,166.69799790342847,165.18312755310512,166.0174841182769
2022-07-21,166.0174841182769,167.41170274445696,164.96891202533064,165.52442931448053
2022-07-22,165.52442931448053,169.378592343844,163.90473061723256,168.7309473677378
2022-07-25,168.7309473677378,169.69587286871283,161.82931489729145,163.2274184960731
2022-07-26,163.2274184960731,166.49990023645012,162.08291703172685,165.5269833443923
2022-07-27,165.5269833443923,168.49643274882666,164.32350821968893,168.1861692055872
2022-07-28,168.1861692055872,168.7953991184071,162.96749535180516,163.88866897321208
2022-07-29,163.88866897321208,164.43689507189637,161.67561415791795,163.22146946190907
2022-08-01,163.22146946190907,163.26422811452574,161.69169829454043,162.498109385635
2022-08-02,162.498109385635,162.53742054458547,159.07233671493373,159.67994719311443
2022-08-03,159.67994719311443,161.0080005932626,157.90259003063449,158.16044744902553
2022-08-04,158.16044744902553,158.5923374639312,154.7735432444323,156.00002425263514
2022-08-05,156.00002425263514,160.34667723912605,154.8542915404752,159.5202367645948
2022-08-08,159.5202367645948,161.93258847859727,158.90711269712446,161.45029515832482
2022-08-09,161.45029515832482,165.64026078589893,161.40962031712718,164.09663777244148
2022-08-10,164.09663777244148,166.0643608631458,162.71987136665558,165.63487500071756
2022-08-11,165.63487500071756,166.34653652542977,163.31567939146933,163.33432887811546
2022-08-12,163.33432887811546,164.75979697566078,161.1550724578974,162.29715719542583
2022-08-15,162.29715719542583,164.71499618431824,160.72245748885393,163.33978371727733
2022-08-16,163.33978371727733,163.64376137068223,160.17822591192848,160.88234572297566
2022-08-17,160.88234572297566,163.6759812877896,160.504314997193,162.37270761319812
2022-08-18,162.37270761319812,163.11667806712305,160.7790347349881,161.92036444330554
2022-08-19,161.92036444330554,162.7023894011339,159.8787290591359,161.19590617224637
2022-08-22,161.19590617224637,162.90214650742917,160.3150828726448,162.68499462148353
2022-08-23,162.68499462148353,163.76897735174404,161.11177333594523,163.63708338546735
2022-08-24,163.63708338546735,164.82826203621562,162.84919651508517,162.93338211077588
2022-08-25,162.93338211077588,166.19104911772007,162.11090156971198,165.37005105659395
2022-08-26,165.37005105659395,166.09247128654977,161.99949231698858,163.17180660244134
2022-08-29,163.17180660244134,165.68202349733522,161.7642205611834,164.48211294871305
2022-08-30,164.48211294871305,167.0241268783354,164.18726953066798,165.75524906598048
2022-08-31,165.75524906598048,166.018647695087,163.8281916851682,165.14939257588688
2022-09-01,165.14939257588688,166.8810306242082,164.23660019761374,165.86885714277187
2022-09-02,165.86885714277187,166.09336741214196,162.66609198378288,163.3137185478792
2022-09-05,163.3137185478792,166.50717629471578,163.0986098368203,165.26541315445027
2022-09-06,165.26541315445027,166.35113280769463,163.49308266898848,164.92012955562035
2022-09-07,164.92012955562035,166.4977796280592,163.6188647104647,163.87659869468763
2022-09-08,163.87659869468763,166.21089092986116,163.36892888784666,166.09635417877914
2022-09-09,166.09635417877914,166.19111999049824,164.1905421647364,164.66815479027056
2022-09-12,164.66815479027056,165.1328270392245,160.4003834522422,161.81042217990134
2022-09-13,161.81042217990134,162.23388925162322,157.63812675268403,158.70574505162787
2022-09-14,158.70574505162787,160.35525114540363,157.4413659045276,159.96018340543552
2022-09-15,159.96018340543552,161.4098298945571,157.04357448463955,157.4379058994488
2022-09-16,157.4379058994488,161.3974424412465,156.4541172025195,160.9956838303262
2022-09-19,160.9956838303262,161.43351115158168,155.96816863738965,156.8650381922105
2022-09-20,156.8650381922105,161.5092693343519,155.55861850358525,160.29201456098107
2022-09-21,160.29201456098107,161.4799883056081,158.83962935805928,160.75700002695865
2022-09-22,160.75700002695865,162.0056166172125,160.57995133048163,160.59947504165635
2022-09-23,160.59947504165635,160.70445274755966,158.46334043097949,159.53866279683015
2022-09-26,159.53866279683015,161.1630998239797,159.45596465606448,160.38112764549177
2022-09-27,160.38112764549177,160.43503751650798,159.46321500703888,160.3432729545184
2022-09-28,160.3432729545184,162.72826132926292,159.88207322268136,162.62637069835722
2022-09-29,162.62637069835722,164.37594194612092,162.12747104840253,162.89936112561952
2022-09-30,162.89936112561952,163.47430112280415,162.32439397845707,163.24698724957017
